X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,id
4.0,2141.0,123.0,22.0,,10000.0,0.0,,6.0,19800.0,1494.0,16.0,3.0,178.0,5.0,18.0,16.0,19800.0,33.0,3635.0,92.0,72.0,,263.0,91.0,,90.0,100.0,9.0,406.0,,11.0,818.0,22.0,,,6.0,153.0,,19800.0,367.0,54.0,53.0,2.0,869.0,4.0,8.0,120000.0,11.0,7.0,,10909.0,71.0,20.0,0.0,,67.0,15.0,218053.0,302.0,0.0,59019.0,1002.0,-13430.0,567.0,1002.0,20.0,59.0,5674.0,5.0,,,50050
3.0,381.0,1356.0,23.0,0.0,2500.0,0.0,,0.0,4567.0,203.0,20.0,3.0,150.0,,,10.0,4567.0,23.0,584.0,85.0,,,,13.0,,,100.0,15.0,,0.0,24.0,12.0,,0.0,0.0,0.0,30.0,,6828.0,48.0,26.0,28.0,2.0,166.0,4.0,0.0,43000.0,,61.0,0.0,1791.0,28.0,245.0,0.0,0.0,56.0,21.0,31726.0,54.0,0.0,9413.0,68.0,1877.0,112.0,68.0,226.0,54.0,53.0,6.0,0.0,0.0,50051
4.0,2190.0,318.0,5.0,0.0,20.0,0.0,,1.0,23430.0,1001.0,12.0,2.0,182.0,,10.0,15.0,23430.0,15.0,3191.0,92.0,41.0,,17.0,110.0,,63.0,100.0,4.0,516.0,0.0,24.0,7345.0,39.0,0.0,0.0,1.0,94.0,,30327.0,259.0,47.0,5.0,2.0,687.0,3.0,1.0,175000.0,,15.0,0.0,7291.0,27.0,64.0,0.0,0.0,68.0,5.0,284581.0,197.0,0.0,47203.0,349.0,,490.0,349.0,53.0,89.0,1408.0,6.0,0.0,0.0,50052
9.0,1374.0,1745.0,12.0,,0.0,0.0,,2.0,20331.0,1958.0,5.0,2.0,173.0,5.0,8.0,5.0,12280.0,19.0,3332.0,89.0,27.0,,169.0,57.0,0.0,40.0,90.0,5.0,169.0,0.0,1.0,237.0,20.0,,0.0,2.0,89.0,0.0,16631.0,134.0,72.0,36.0,1.0,408.0,1.0,2.0,0.0,,16.0,0.0,0.0,55.0,566.0,1.0,,62.0,6.0,272487.0,245.0,1.0,25547.0,783.0,0.0,163.0,783.0,290.0,81.0,2032.0,5.0,0.0,,50053
9.0,1156.0,104.0,12.0,0.0,10000.0,0.0,,0.0,29300.0,533.0,4.0,2.0,176.0,3.0,12.0,14.0,29300.0,16.0,1689.0,88.0,4.0,,64.0,56.0,,100.0,100.0,3.0,222.0,0.0,12.0,5334.0,3.0,0.0,0.0,1.0,129.0,,29883.0,145.0,95.0,14.0,1.0,279.0,5.0,0.0,121000.0,,12.0,0.0,10083.0,20.0,6.0,0.0,0.0,102.0,7.0,192466.0,67.0,0.0,28730.0,724.0,6172.0,212.0,724.0,17.0,113.0,1272.0,6.0,0.0,0.0,50054
11.0,936.0,159.0,4.0,0.0,20.0,0.0,,1.0,8358.0,630.0,13.0,0.0,159.0,3.0,15.0,13.0,8358.0,8.0,1566.0,91.0,,,,8.0,,69.0,29.0,2.0,61.0,0.0,17.0,2232.0,,0.0,0.0,1.0,87.0,,17911.0,50.0,102.0,4.0,2.0,163.0,4.0,1.0,101660.0,,22.0,0.0,5980.0,11.0,17.0,0.0,0.0,49.0,3.0,64538.0,59.0,0.0,7995.0,561.0,0.0,104.0,561.0,26.0,41.0,33.0,6.0,0.0,0.0,50055
3.0,2137.0,356.0,1.0,0.0,2994.0,0.0,,0.0,13905.0,3022.0,15.0,0.0,166.0,,12.0,15.0,15350.0,2.0,5159.0,90.0,2.0,,0.0,50.0,,62.0,14.0,1.0,25.0,0.0,83.0,2901.0,2.0,0.0,0.0,0.0,100.0,,28435.0,81.0,66.0,1.0,2.0,410.0,3.0,0.0,212000.0,,40.0,0.0,2554.0,2.0,37.0,1.0,0.0,87.0,1.0,437073.0,211.0,1.0,35981.0,99.0,892.0,199.0,99.0,59.0,84.0,58.0,6.0,0.0,0.0,50056
6.0,1521.0,765.0,16.0,0.0,20000.0,0.0,,7.0,1248.0,1519.0,15.0,2.0,155.0,,11.0,15.0,1248.0,22.0,3040.0,92.0,9.0,,19.0,20.0,,69.0,84.0,14.0,197.0,0.0,22.0,10722.0,7.0,0.0,0.0,14.0,107.0,,25954.0,187.0,43.0,26.0,2.0,45.0,2.0,7.0,162100.0,11.0,9.0,0.0,7368.0,38.0,2.0,0.0,0.0,73.0,14.0,293342.0,17.0,0.0,3297.0,769.0,,28.0,769.0,127.0,96.0,731.0,6.0,0.0,0.0,50057
0.0,888.0,65.0,34.0,,24000.0,0.0,,16.0,0.0,993.0,27.0,2.0,174.0,4.0,14.0,27.0,7600.0,35.0,1881.0,92.0,,,,37.0,,,100.0,29.0,37.0,,14.0,748.0,,,,16.0,78.0,,0.0,60.0,99.0,66.0,2.0,162.0,6.0,17.0,58000.0,,29.0,,4142.0,70.0,6.0,1.0,,52.0,32.0,96347.0,85.0,1.0,8508.0,870.0,847.0,77.0,870.0,10.0,51.0,28.0,5.0,,,50058
3.0,679.0,13.0,14.0,0.0,4990.0,0.0,,0.0,0.0,307.0,14.0,2.0,83.0,1.0,13.0,14.0,9231.0,17.0,986.0,25.0,53.0,,13.0,45.0,,63.0,90.0,6.0,61.0,0.0,19.0,0.0,22.0,0.0,0.0,2.0,51.0,,6531.0,132.0,36.0,21.0,1.0,91.0,3.0,0.0,47000.0,6.0,9.0,0.0,2473.0,32.0,1.0,0.0,0.0,44.0,13.0,60795.0,17.0,0.0,4072.0,200.0,5579.0,74.0,200.0,2.0,61.0,1348.0,6.0,0.0,0.0,50059
,931.0,638.0,,0.0,10.0,,,,20056.0,1395.0,16.0,2.0,170.0,,,16.0,20056.0,,2326.0,84.0,,,,32.0,,,45.0,,,0.0,81.0,2901.0,,0.0,0.0,,45.0,,14711.0,45.0,52.0,,2.0,439.0,2.0,,224550.0,,,0.0,2772.0,,267.0,1.0,0.0,41.0,,92471.0,296.0,2.0,18211.0,,-5220.0,143.0,,106.0,39.0,,6.0,0.0,0.0,50060
8.0,350.0,65.0,2.0,0.0,2000.0,0.0,,0.0,3949.0,394.0,9.0,4.0,128.0,,15.0,9.0,,4.0,744.0,53.0,5.0,,49.0,6.0,,38.0,100.0,2.0,62.0,0.0,13.0,1217.0,3.0,0.0,0.0,0.0,23.0,,9535.0,81.0,,4.0,0.0,19.0,5.0,0.0,26500.0,6.0,13.0,0.0,2038.0,7.0,3.0,1.0,0.0,270.0,2.0,104758.0,13.0,2.0,5143.0,626.0,,6.0,626.0,10.0,140.0,1036.0,6.0,0.0,0.0,50061
,266.0,207.0,16.0,0.0,2955.0,0.0,,0.0,18749.0,168.0,,0.0,,4.0,,,18759.0,17.0,446.0,,,,,,,,19.0,1.0,,0.0,60.0,10012.0,,0.0,0.0,1.0,,,15269.0,,78.0,28.0,,47.0,3.0,0.0,92901.0,,61.0,0.0,1548.0,29.0,36.0,0.0,0.0,135.0,6.0,49931.0,23.0,0.0,6345.0,95.0,3856.0,24.0,95.0,34.0,111.0,15.0,6.0,0.0,0.0,50062
0.0,1124.0,2792.0,5.0,0.0,2994.0,0.0,,0.0,20600.0,1496.0,21.0,2.0,171.0,5.0,13.0,21.0,20600.0,8.0,2620.0,88.0,8.0,,63.0,80.0,,39.0,100.0,4.0,123.0,0.0,28.0,8974.0,8.0,0.0,0.0,2.0,172.0,,24871.0,136.0,149.0,11.0,2.0,346.0,2.0,0.0,181068.0,,7.0,0.0,6466.0,22.0,455.0,1.0,0.0,99.0,5.0,298388.0,181.0,1.0,34426.0,868.0,1848.0,165.0,868.0,465.0,113.0,6345.0,6.0,0.0,0.0,50063
9.0,1730.0,666.0,5.0,,10000.0,0.0,,4.0,5890.0,1252.0,20.0,3.0,157.0,4.0,14.0,20.0,12750.0,5.0,2982.0,88.0,13.0,,0.0,38.0,,63.0,78.0,5.0,56.0,,9.0,873.0,13.0,,,4.0,161.0,,9355.0,141.0,50.0,5.0,1.0,97.0,2.0,4.0,81500.0,2.0,17.0,,9055.0,5.0,58.0,0.0,,102.0,5.0,219917.0,29.0,0.0,9933.0,30.0,48104.0,68.0,30.0,111.0,73.0,579.0,5.0,,,50064
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50065
11.0,0.0,363.0,4.0,,1000.0,0.0,,2.0,10665.0,0.0,20.0,2.0,0.0,1.0,,18.0,6220.0,5.0,0.0,0.0,13.0,,0.0,,,35.0,73.0,3.0,0.0,,18.0,816.0,10.0,,,2.0,,,10278.0,,45.0,8.0,,,5.0,2.0,59000.0,,11.0,,3277.0,10.0,63.0,,,,4.0,0.0,,,,323.0,3550.0,,323.0,60.0,,648.0,5.0,,,50066
2.0,830.0,43.0,5.0,,2000.0,0.0,,0.0,4600.0,680.0,6.0,2.0,176.0,1.0,8.0,6.0,9222.0,5.0,1511.0,91.0,11.0,,0.0,21.0,,66.0,100.0,5.0,31.0,,14.0,782.0,7.0,,,1.0,52.0,,5750.0,62.0,14.0,5.0,2.0,465.0,5.0,0.0,36000.0,,98.0,,2571.0,5.0,18.0,0.0,,74.0,5.0,95685.0,185.0,0.0,34453.0,21.0,211.0,279.0,348.0,8.0,63.0,0.0,5.0,,,50067
10.0,1189.0,44.0,3.0,0.0,10000.0,0.0,,0.0,0.0,835.0,14.0,2.0,155.0,4.0,12.0,14.0,0.0,5.0,2024.0,92.0,7.0,,32.0,6.0,,93.0,20.0,1.0,260.0,0.0,11.0,1924.0,7.0,0.0,0.0,0.0,152.0,,8573.0,134.0,173.0,5.0,1.0,11.0,1.0,0.0,42200.0,2.0,12.0,0.0,3836.0,7.0,8.0,0.0,0.0,30.0,3.0,139235.0,2.0,0.0,330.0,773.0,526.0,9.0,773.0,8.0,68.0,993.0,6.0,0.0,0.0,50068
8.0,2824.0,1626.0,20.0,0.0,5000.0,0.0,,6.0,0.0,1076.0,18.0,2.0,166.0,5.0,12.0,18.0,2240.0,24.0,3900.0,92.0,31.0,,129.0,6.0,,42.0,95.0,14.0,245.0,0.0,25.0,16.0,13.0,0.0,0.0,12.0,89.0,,18874.0,167.0,212.0,68.0,1.0,388.0,1.0,8.0,107800.0,21.0,14.0,0.0,4312.0,96.0,152.0,0.0,0.0,88.0,20.0,297586.0,132.0,0.0,34151.0,646.0,-2240.0,256.0,646.0,271.0,76.0,435.0,6.0,0.0,0.0,50069
7.0,1500.0,6643.0,3.0,0.0,20.0,0.0,,0.0,5960.0,877.0,21.0,0.0,170.0,3.0,19.0,9.0,5960.0,4.0,2377.0,92.0,,,,54.0,,,26.0,0.0,127.0,0.0,23.0,2845.0,,0.0,0.0,0.0,133.0,,18349.0,114.0,53.0,4.0,1.0,162.0,5.0,0.0,109400.0,,22.0,0.0,4756.0,6.0,555.0,0.0,0.0,75.0,1.0,154458.0,60.0,0.0,12198.0,144.0,4394.0,102.0,144.0,1107.0,64.0,195.0,6.0,0.0,0.0,50070
10.0,977.0,1378.0,12.0,0.0,2500.0,0.0,,3.0,11362.0,244.0,10.0,2.0,167.0,3.0,13.0,10.0,11362.0,14.0,1221.0,89.0,27.0,,27.0,49.0,,90.0,72.0,7.0,174.0,0.0,26.0,2800.0,6.0,0.0,0.0,5.0,113.0,,20492.0,175.0,89.0,36.0,2.0,156.0,3.0,4.0,136000.0,2.0,15.0,0.0,5230.0,43.0,104.0,0.0,0.0,36.0,11.0,56754.0,26.0,0.0,5656.0,1141.0,4638.0,130.0,1141.0,229.0,46.0,3974.0,6.0,0.0,0.0,50071
9.0,1622.0,111.0,19.0,,5000.0,0.0,,3.0,0.0,944.0,7.0,0.0,155.0,5.0,12.0,7.0,57190.0,22.0,3453.0,63.0,,,,12.0,,,48.0,8.0,258.0,,49.0,758.0,,,,5.0,57.0,,0.0,179.0,84.0,40.0,0.0,926.0,7.0,3.0,275000.0,,9.0,,5612.0,94.0,35.0,0.0,,3.0,14.0,318251.0,21.0,1.0,3406.0,850.0,7168.0,19.0,850.0,18.0,92.0,536.0,5.0,,,50072
6.0,1249.0,72.0,,0.0,20000.0,,,,22319.0,1430.0,13.0,2.0,172.0,2.0,,13.0,20589.0,,2679.0,91.0,,,,26.0,,,58.0,,,0.0,60.0,1749.0,,0.0,0.0,,80.0,,27613.0,77.0,17.0,,2.0,280.0,2.0,,176000.0,,,0.0,2933.0,,6.0,1.0,0.0,86.0,,191382.0,123.0,0.0,24143.0,,11554.0,157.0,,12.0,71.0,,6.0,0.0,0.0,50073
5.0,1444.0,468.0,5.0,0.0,9980.0,0.0,,0.0,5238.0,1860.0,15.0,1.0,144.0,4.0,10.0,15.0,5238.0,20.0,3304.0,73.0,,,,2.0,,25.0,23.0,1.0,128.0,0.0,43.0,14134.0,,0.0,0.0,1.0,47.0,,32969.0,141.0,78.0,9.0,0.0,8.0,5.0,0.0,188000.0,,27.0,0.0,4372.0,37.0,39.0,1.0,0.0,546.0,1.0,535475.0,6.0,3.0,4368.0,511.0,1271.0,2.0,635.0,93.0,162.0,569.0,6.0,0.0,0.0,50074
0.0,318.0,34.0,7.0,,5000.0,0.0,,1.0,11720.0,227.0,15.0,0.0,123.0,4.0,8.0,15.0,10763.0,13.0,545.0,61.0,,,,8.0,,59.0,18.0,1.0,54.0,,13.0,736.0,,,,1.0,11.0,,15492.0,46.0,36.0,16.0,0.0,33.0,4.0,2.0,70100.0,,25.0,,5392.0,32.0,14.0,0.0,,116.0,4.0,44848.0,23.0,2.0,3841.0,386.0,3487.0,10.0,566.0,5.0,82.0,590.0,5.0,,,50075
9.0,986.0,340.0,22.0,0.0,2000.0,0.0,,5.0,0.0,706.0,18.0,2.0,174.0,4.0,13.0,18.0,0.0,25.0,1692.0,92.0,,,,76.0,,,100.0,9.0,241.0,0.0,24.0,1320.0,,0.0,0.0,6.0,140.0,,21771.0,144.0,99.0,35.0,2.0,307.0,7.0,7.0,95000.0,,5.0,0.0,3958.0,40.0,1.0,0.0,0.0,93.0,18.0,164276.0,116.0,0.0,28670.0,1003.0,1814.0,191.0,1003.0,48.0,97.0,1065.0,6.0,0.0,0.0,50076
3.0,261.0,39.0,0.0,0.0,5000.0,0.0,,0.0,0.0,320.0,18.0,0.0,131.0,0.0,9.0,18.0,0.0,0.0,581.0,76.0,,,,6.0,,43.0,27.0,0.0,7.0,0.0,12.0,0.0,,0.0,0.0,0.0,26.0,,5343.0,31.0,17.0,0.0,1.0,29.0,5.0,0.0,47000.0,,70.0,0.0,3916.0,0.0,1.0,1.0,0.0,70.0,0.0,41575.0,19.0,1.0,2050.0,508.0,5462.0,10.0,613.0,6.0,71.0,10.0,6.0,0.0,0.0,50077
7.0,1729.0,139.0,3.0,0.0,20000.0,0.0,,0.0,18968.0,1708.0,3.0,2.0,181.0,4.0,13.0,3.0,18968.0,3.0,3437.0,92.0,,,,70.0,,80.0,100.0,1.0,123.0,0.0,15.0,15870.0,,0.0,0.0,1.0,170.0,,21393.0,149.0,53.0,8.0,3.0,581.0,6.0,0.0,123500.0,,53.0,0.0,8233.0,10.0,21.0,0.0,0.0,73.0,2.0,274842.0,287.0,0.0,42986.0,293.0,7612.0,294.0,293.0,23.0,79.0,59.0,6.0,0.0,0.0,50078
4.0,1648.0,47.0,2.0,0.0,1000.0,0.0,,0.0,6552.0,1387.0,7.0,2.0,154.0,0.0,6.0,7.0,6552.0,3.0,3035.0,72.0,0.0,,3.0,28.0,,21.0,65.0,1.0,15.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,71.0,,14099.0,76.0,17.0,4.0,1.0,209.0,4.0,0.0,83400.0,7.0,28.0,0.0,1158.0,5.0,6.0,0.0,0.0,62.0,2.0,217051.0,80.0,0.0,13147.0,461.0,201.0,129.0,1096.0,9.0,71.0,79.0,6.0,0.0,0.0,50079
,1523.0,1893.0,16.0,0.0,10000.0,0.0,,3.0,,1270.0,11.0,3.0,161.0,5.0,,17.0,29340.0,25.0,2835.0,91.0,,,,48.0,,,100.0,7.0,,0.0,37.0,647.0,,0.0,0.0,7.0,67.0,,0.0,187.0,34.0,31.0,2.0,96.0,4.0,4.0,414000.0,,23.0,0.0,11189.0,64.0,15.0,0.0,0.0,124.0,13.0,306249.0,24.0,0.0,11910.0,156.0,3816.0,70.0,156.0,315.0,108.0,425.0,5.0,0.0,0.0,50080
4.0,1789.0,33.0,2.0,1048576.0,1001.0,0.0,30000.0,1.0,31415.0,1202.0,13.0,0.0,182.0,4.0,14.0,18.0,0.0,9.0,2991.0,90.0,,1048576.0,,41.0,222599.0,82.0,30.0,1.0,61.0,4620.0,21.0,1248.0,,30000.0,1350.0,1.0,78.0,3120.0,18309.0,78.0,45.0,2.0,1.0,597.0,4.0,1.0,449915.0,,21.0,92857.0,21424.0,10.0,18.0,0.0,25000.0,53.0,1.0,140011.0,226.0,0.0,32125.0,146.0,0.0,371.0,146.0,6.0,46.0,154.0,6.0,302420.0,873813.0,50081
4.0,1371.0,5523.0,17.0,0.0,19960.0,0.0,,0.0,5576.0,1205.0,20.0,1.0,157.0,3.0,10.0,9.0,5576.0,20.0,2576.0,90.0,45.0,,31.0,38.0,,59.0,100.0,7.0,161.0,0.0,65.0,0.0,7.0,0.0,0.0,3.0,114.0,,26872.0,227.0,17.0,28.0,2.0,192.0,3.0,0.0,173500.0,,13.0,0.0,2669.0,31.0,131.0,0.0,0.0,84.0,17.0,169959.0,105.0,1.0,16212.0,261.0,23158.0,87.0,995.0,920.0,65.0,1308.0,6.0,0.0,0.0,50082
9.0,3412.0,675.0,14.0,0.0,40.0,0.0,,1.0,18258.0,2090.0,19.0,2.0,179.0,5.0,11.0,19.0,18258.0,23.0,5502.0,92.0,32.0,,170.0,124.0,,59.0,63.0,7.0,502.0,0.0,77.0,21616.0,7.0,0.0,0.0,4.0,122.0,,28651.0,420.0,103.0,26.0,1.0,392.0,2.0,1.0,180000.0,4.0,14.0,0.0,2337.0,68.0,26.0,0.0,0.0,53.0,8.0,275875.0,127.0,0.0,21042.0,360.0,-11840.0,265.0,360.0,112.0,50.0,4202.0,6.0,0.0,0.0,50083
6.0,482.0,4102.0,7.0,0.0,6.0,0.0,,3.0,10143.0,360.0,11.0,2.0,162.0,2.0,9.0,2.0,10143.0,7.0,842.0,86.0,,,,26.0,,51.0,100.0,7.0,64.0,0.0,20.0,2094.0,,0.0,0.0,4.0,39.0,,9783.0,47.0,78.0,10.0,1.0,104.0,4.0,3.0,57500.0,,82.0,0.0,2875.0,10.0,629.0,0.0,0.0,41.0,7.0,55017.0,39.0,0.0,4356.0,31.0,-1124.0,65.0,31.0,683.0,65.0,0.0,6.0,0.0,0.0,50084
11.0,394.0,173.0,5.0,0.0,3000.0,0.0,,2.0,0.0,308.0,18.0,0.0,136.0,1.0,7.0,18.0,0.0,7.0,702.0,56.0,,,,17.0,,,44.0,3.0,18.0,0.0,12.0,1038.0,,0.0,0.0,2.0,27.0,,6696.0,41.0,20.0,5.0,0.0,29.0,5.0,2.0,44000.0,,43.0,0.0,3666.0,12.0,20.0,0.0,0.0,267.0,5.0,135724.0,12.0,0.0,7764.0,141.0,745.0,17.0,141.0,28.0,193.0,231.0,6.0,0.0,0.0,50085
8.0,677.0,239.0,10.0,0.0,4000.0,0.0,,0.0,10340.0,537.0,12.0,2.0,169.0,1.0,8.0,12.0,10340.0,13.0,1386.0,89.0,21.0,,1.0,16.0,,52.0,100.0,1.0,146.0,0.0,16.0,860.0,3.0,0.0,0.0,0.0,40.0,,9555.0,117.0,21.0,13.0,0.0,200.0,5.0,0.0,61200.0,0.0,23.0,0.0,3825.0,27.0,55.0,0.0,0.0,80.0,2.0,101157.0,79.0,0.0,16089.0,328.0,1115.0,98.0,613.0,39.0,72.0,687.0,6.0,0.0,0.0,50086
3.0,1111.0,179.0,0.0,0.0,10000.0,0.0,,0.0,0.0,1500.0,18.0,2.0,171.0,5.0,14.0,18.0,40.0,0.0,2611.0,92.0,2.0,,0.0,24.0,,24.0,61.0,0.0,37.0,0.0,34.0,3345.0,2.0,0.0,0.0,0.0,23.0,,46716.0,53.0,37.0,0.0,1.0,189.0,1.0,0.0,264000.0,,77.0,0.0,7764.0,0.0,6.0,1.0,0.0,153.0,0.0,532482.0,101.0,1.0,29032.0,396.0,-40.0,88.0,396.0,29.0,203.0,4.0,6.0,0.0,0.0,50087
8.0,1754.0,55.0,0.0,0.0,,0.0,,0.0,4965.0,455.0,11.0,2.0,165.0,2.0,14.0,11.0,5107.0,0.0,2209.0,92.0,71.0,,48.0,52.0,,89.0,100.0,0.0,235.0,0.0,0.0,712.0,37.0,0.0,0.0,0.0,78.0,,6130.0,270.0,98.0,0.0,3.0,250.0,5.0,0.0,,6.0,13.0,0.0,,0.0,3.0,0.0,0.0,53.0,0.0,165797.0,17.0,0.0,13259.0,322.0,10448.0,233.0,253.0,9.0,75.0,1523.0,6.0,0.0,0.0,50088
2.0,72.0,93.0,2.0,0.0,500.0,,,1.0,2654.0,40.0,18.0,3.0,29.0,,3.0,18.0,0.0,2.0,112.0,29.0,8.0,,29.0,15.0,,52.0,100.0,2.0,6.0,0.0,4.0,0.0,8.0,0.0,0.0,2.0,15.0,,2654.0,26.0,1.0,4.0,2.0,59.0,6.0,1.0,9500.0,4.0,,0.0,2375.0,4.0,43.0,0.0,0.0,25.0,2.0,4574.0,14.0,0.0,1478.0,21.0,4481.0,45.0,601.0,46.0,40.0,,1.0,0.0,0.0,50089
2.0,691.0,341.0,1.0,0.0,5000.0,0.0,,1.0,0.0,435.0,18.0,3.0,163.0,4.0,16.0,18.0,310.0,2.0,1126.0,89.0,2.0,,4.0,21.0,,41.0,54.0,1.0,59.0,0.0,7.0,2608.0,0.0,0.0,0.0,1.0,20.0,,10090.0,56.0,140.0,3.0,0.0,72.0,2.0,1.0,62000.0,3.0,28.0,0.0,8857.0,6.0,45.0,0.0,0.0,69.0,1.0,161575.0,24.0,0.0,5033.0,969.0,-310.0,48.0,969.0,56.0,143.0,2071.0,6.0,0.0,0.0,50090
6.0,1063.0,4362.0,4.0,0.0,5000.0,0.0,,1.0,2100.0,1252.0,9.0,0.0,154.0,5.0,9.0,9.0,2100.0,5.0,2315.0,90.0,0.0,,0.0,12.0,,55.0,14.0,4.0,43.0,0.0,33.0,3596.0,0.0,0.0,0.0,4.0,49.0,,26685.0,69.0,51.0,4.0,1.0,27.0,4.0,1.0,149000.0,,17.0,0.0,4515.0,7.0,58.0,1.0,0.0,136.0,4.0,206060.0,12.0,0.0,3685.0,255.0,5782.0,15.0,255.0,727.0,89.0,189.0,6.0,0.0,0.0,50091
1.0,308.0,339.0,2.0,0.0,2994.0,1.0,,0.0,4810.0,207.0,4.0,4.0,122.0,0.0,8.0,4.0,4810.0,2.0,515.0,73.0,18.0,,26.0,9.0,,42.0,100.0,2.0,107.0,0.0,9.0,0.0,13.0,0.0,0.0,1.0,65.0,,3621.0,57.0,6.0,2.0,1.0,65.0,2.0,0.0,22000.0,1.0,63.0,0.0,2444.0,2.0,53.0,0.0,0.0,110.0,2.0,37682.0,20.0,0.0,7193.0,19.0,322.0,45.0,641.0,56.0,73.0,11.0,6.0,0.0,0.0,50092
0.0,1649.0,6266.0,31.0,0.0,5000.0,0.0,,2.0,20390.0,1971.0,21.0,1.0,180.0,5.0,16.0,21.0,20390.0,37.0,3620.0,91.0,,,,84.0,,,68.0,15.0,5.0,0.0,36.0,5854.0,,0.0,0.0,7.0,130.0,,25677.0,141.0,76.0,74.0,2.0,517.0,4.0,2.0,161400.0,,10.0,0.0,4483.0,108.0,1326.0,1.0,0.0,84.0,28.0,325586.0,253.0,0.0,43748.0,453.0,8231.0,264.0,453.0,1044.0,89.0,229.0,6.0,0.0,0.0,50093
7.0,1912.0,779.0,38.0,0.0,10000.0,0.0,,1.0,21950.0,441.0,12.0,0.0,146.0,5.0,6.0,12.0,19680.0,56.0,2353.0,66.0,134.0,,241.0,63.0,,25.0,46.0,16.0,500.0,0.0,12.0,0.0,24.0,0.0,0.0,6.0,53.0,,5777.0,416.0,63.0,82.0,0.0,84.0,4.0,1.0,111600.0,0.0,9.0,0.0,9300.0,140.0,25.0,0.0,0.0,141.0,26.0,292080.0,15.0,0.0,11886.0,1158.0,68680.0,69.0,1158.0,129.0,124.0,4011.0,6.0,0.0,0.0,50094
6.0,712.0,804.0,10.0,0.0,10000.0,0.0,,0.0,0.0,521.0,17.0,2.0,140.0,3.0,8.0,18.0,0.0,23.0,1233.0,77.0,,,,1.0,,30.0,100.0,1.0,129.0,0.0,6.0,3331.0,,0.0,0.0,0.0,68.0,,8366.0,175.0,59.0,17.0,0.0,3.0,5.0,0.0,55000.0,,34.0,0.0,9166.0,56.0,166.0,0.0,0.0,284.0,3.0,170293.0,2.0,2.0,854.0,362.0,-8266.0,1.0,362.0,160.0,138.0,184.0,6.0,0.0,0.0,50095
,468.0,238.0,28.0,0.0,10000.0,0.0,,10.0,0.0,429.0,18.0,2.0,154.0,3.0,,18.0,0.0,28.0,897.0,92.0,,,,16.0,,,100.0,21.0,,0.0,20.0,2009.0,,0.0,0.0,14.0,25.0,,7116.0,95.0,35.0,54.0,3.0,129.0,3.0,12.0,87000.0,,31.0,0.0,4350.0,65.0,1.0,0.0,0.0,61.0,25.0,45771.0,37.0,0.0,7950.0,590.0,1449.0,92.0,590.0,34.0,51.0,24.0,6.0,0.0,0.0,50096
11.0,1547.0,113.0,5.0,,5000.0,0.0,,0.0,15660.0,1310.0,9.0,2.0,166.0,5.0,14.0,3.0,15600.0,8.0,2857.0,91.0,3.0,,0.0,67.0,,73.0,100.0,1.0,202.0,,8.0,796.0,3.0,,,0.0,241.0,,17228.0,171.0,60.0,7.0,2.0,205.0,6.0,0.0,88000.0,,16.0,,11000.0,10.0,14.0,0.0,,87.0,2.0,203907.0,102.0,0.0,18013.0,936.0,-14301.0,103.0,936.0,18.0,71.0,1045.0,5.0,,,50097
0.0,398.0,513.0,21.0,0.0,2000.0,0.0,,9.0,21478.0,330.0,15.0,2.0,160.0,4.0,14.0,15.0,24293.0,21.0,768.0,84.0,,,,27.0,,,100.0,17.0,79.0,0.0,26.0,7456.0,,0.0,0.0,12.0,34.0,,28883.0,58.0,42.0,54.0,1.0,199.0,3.0,10.0,188400.0,,49.0,0.0,7246.0,65.0,152.0,0.0,0.0,69.0,21.0,71266.0,94.0,0.0,13816.0,428.0,,97.0,428.0,85.0,92.0,13.0,6.0,0.0,0.0,50098
1.0,1547.0,10769.0,6.0,0.0,3000.0,0.0,,1.0,17330.0,591.0,11.0,2.0,170.0,5.0,13.0,2.0,17330.0,7.0,2138.0,91.0,,,,103.0,,51.0,100.0,3.0,535.0,0.0,37.0,20820.0,,0.0,0.0,2.0,242.0,,30774.0,227.0,107.0,10.0,3.0,346.0,6.0,1.0,176000.0,,8.0,0.0,4756.0,12.0,1469.0,0.0,0.0,40.0,4.0,106916.0,88.0,0.0,14126.0,863.0,-4907.0,258.0,863.0,1794.0,50.0,2330.0,6.0,0.0,0.0,50099
